URL,Tag,Text
https://docs.dmexpro.com/invoice.html,li,InvoiceLineItem: [Drpdown](Mandatory) Choose the invoice line item for which the package is done.
https://docs.dmexpro.com/invoice.html,li,Weight per Piece (In KGS): [Number Field](Mandatory) Enter the weight of each individual package.
https://docs.dmexpro.com/invoice.html,li,Box Count: [Number Field](Mandatory) Enter the number of boxes.
https://docs.dmexpro.com/invoice.html,h3,1.6 Add Package Detail
https://docs.dmexpro.com/invoice.html,p,To add the package detail the Add icon on the top left corner of the Package detail section.
https://docs.dmexpro.com/invoice.html,li,"Box:  [Dropdown](Mandatory)Select the box. The box which are added in the package master is displayed as box1, box2 etc... .in the dropdown."
https://docs.dmexpro.com/invoice.html,li,Invoice Line Item:  [Dropdown](Mandatory)Choose the invoice line item for which the package is to be done.
https://docs.dmexpro.com/invoice.html,li,Quantity:  [Number Field](Mandatory) Enter the Quantity of items for the selected box.
https://docs.dmexpro.com/invoice.html,li,Weight per Piece (In KGS):  [Number Field](Mandatory)Enter the Weight of each  items for the selected box.
https://docs.dmexpro.com/invoice.html,p,"That's it! You've learned how to ADD, SEARCH, EDIT a Invoice using the DMeX app. If you need help, contact the support team."
https://docs.dmexpro.com/empty.html,h1,Page under construction! We're adding the finishing touches. Check back shortly!
https://docs.dmexpro.com/supplierPo.html,h2,Supplier PO
https://docs.dmexpro.com/supplierPo.html,h3,Before You Begin
https://docs.dmexpro.com/supplierPo.html,li,"To get started, make sure you have your username and password ready."
https://docs.dmexpro.com/supplierPo.html,li,"Once you log in, you will land on the welcome screen."
https://docs.dmexpro.com/supplierPo.html,h4,Prerequisite Supplier PO:
https://docs.dmexpro.com/supplierPo.html,li,"Certainly, before creating a purchase order (PO), it's a good practice to ensure that all the relevant details have been entered or updated. These details typically include information about the supplier, items, pricing, and any other relevant data. Here's a checklist of the details you should verify before adding a PO:"
https://docs.dmexpro.com/supplierPo.html,li,"Updating/Adding master screens like suppliers, items, item brands, item categories, price master, holders, collets, cutting tools, pull studs, tools, and parts before adding a supplier purchase order (PO) is crucial for maintaining accurate and effective procurement processes. Each of these elements plays a role in ensuring that the purchase order contains correct and up-to-date information. Here's why updating these master screens is important:"
https://docs.dmexpro.com/supplierPo.html,li,"Supplier Masterr:Keeping supplier information current helps in selecting the right supplier for the purchase order. This includes contact details, payment terms, and any other relevant information necessary for communication and coordination."
https://docs.dmexpro.com/supplierPo.html,li,"Item Brand and Category:Organizing items by brands and categories helps streamline the procurement process. It ensures that items are classified correctly, making it easier to search, select, and manage them on the purchase order and within the inventory system."
https://docs.dmexpro.com/supplierPo.html,li,Price Master:Maintaining updated prices for items is critical for cost estimation and budgeting. Accurate pricing information helps in calculating the total cost of the purchase order accurately.
https://docs.dmexpro.com/supplierPo.html,li,"Holders, Collets, Cutting Tools, Pull Studs, Tools, Parts, Item:These are all components and items that might be used in manufacturing or assembly processes. Ensuring that the master data for these items is current helps in selecting the right components for the order, preventing delays or errors caused by outdated information."
https://docs.dmexpro.com/supplierPo.html,li,"By Updating these master screens before creating a supplier purchase order, you ensure that the procurement process is efficient, accurate, and free from errors."
https://docs.dmexpro.com/supplierPo.html,h4,Additional Info:
https://docs.dmexpro.com/supplierPo.html,li,Supplier Information:
https://docs.dmexpro.com/supplierPo.html,li,"Supplier name, contact details, and addresss"
https://docs.dmexpro.com/supplierPo.html,li,"Payment terms , delivery terms and conditions"
https://docs.dmexpro.com/supplierPo.html,li,Any special agreements or terms with the supplier
https://docs.dmexpro.com/supplierPo.html,li,Price Information:
https://docs.dmexpro.com/supplierPo.html,li,"Promotions, or negotiated prices are correctly applied."
https://docs.dmexpro.com/supplierPo.html,li,Components and Parts:
https://docs.dmexpro.com/supplierPo.html,li,"Verify that the details of any additional components, parts, or tools required are accurate and up-to-date."
https://docs.dmexpro.com/supplierPo.html,li,Additional Information
https://docs.dmexpro.com/supplierPo.html,li,Any special instructions for the supplier or internal notes for your team.
https://docs.dmexpro.com/supplierPo.html,li,"If applicable, reference to any related documents such as quotes, requisitions, or contracts."
https://docs.dmexpro.com/supplierPo.html,li,Budget and Approval: Ensure that the purchase falls within the allocated budget.
https://docs.dmexpro.com/supplierPo.html,li,If the Po represents other country it should validate the amount in currency Exchange Master Screen
https://docs.dmexpro.com/supplierPo.html,li,Check that the necessary approvals have been obtained before proceeding with the PO creation.
https://docs.dmexpro.com/supplierPo.html,li,Internal Validation:
https://docs.dmexpro.com/supplierPo.html,li,Confirm that the PO aligns with the organization's sales policies and guidelines.
https://docs.dmexpro.com/supplierPo.html,li,Check for any duplicate POs to avoid unnecessary orders.
https://docs.dmexpro.com/supplierPo.html,li,Dates and Deadlines:
https://docs.dmexpro.com/supplierPo.html,li,Verify delivery or completion dates to ensure they align with project timelines .
https://docs.dmexpro.com/supplierPo.html,li,Communication:
https://docs.dmexpro.com/supplierPo.html,li,"If there have been any changes or updates to the order, make sure that relevant stakeholders are informed"
https://docs.dmexpro.com/supplierPo.html,li,"Double-checking these details before creating a purchase order helps to minimize errors, reduce the chances of miscommunication, and ensures that your sales order process is smooth and efficient. It also helps maintain accurate records for future reference and reporting."
https://docs.dmexpro.com/supplierPo.html,h3,1.1 Add a Supplier PO - Step-by-Step
https://docs.dmexpro.com/supplierPo.html,p,Step 1:Reach the Supplier PO Section
https://docs.dmexpro.com/supplierPo.html,li,"From the main Side menu, click on ""Purchase,"" then go to ""Operations,"" and finally choose ""Supplier PO"" This will open the Supplier PO Search page."
https://docs.dmexpro.com/supplierPo.html,p,Step 2:Adding a Supplier PO
https://docs.dmexpro.com/supplierPo.html,li,"On the top right of the Supplier Purchase Order Search page, you'll see an ""Add Supplier Po"" button. Click this button."
https://docs.dmexpro.com/supplierPo.html,p,Step 3:Fill in details
https://docs.dmexpro.com/supplierPo.html,li,Supplier: [Dropdown] (Mandatory) Choose the supplier from the dropdown list. The supplier added in the supplier screen will be shown as an option.
https://docs.dmexpro.com/supplierPo.html,li,PO Number: This field will be automatically generated by the system. The generated number may include a prefix that can be updated from the organization details screen. Itâs a mandatory field.
https://docs.dmexpro.com/supplierPo.html,li,PO Date: [Date Field] (Mandatory)Select the date for the purchase order.
https://docs.dmexpro.com/supplierPo.html,li,PO Status: [Auto-generated] (Mandatory)The status of the purchase order will be automatically generated.
https://docs.dmexpro.com/supplierPo.html,li,Quotation Number: [Text Field] Enter the quotation number if applicable.
https://docs.dmexpro.com/supplierPo.html,li,Quotation Date: [Date Field]. Enter the date of the quotation if applicable.
https://docs.dmexpro.com/supplierPo.html,li,"File Type: [Dropdown] (Mandatory) The ""File Type"" selection is important for categorizing files associated with the purchase order. Here's how this choice will be reflected on the purchase inward screen:"
https://docs.dmexpro.com/supplierPo.html,li,Select the appropriate file type from the dropdown list:
https://docs.dmexpro.com/supplierPo.html,li,Test certificate- Documentation that certifies that a product or component has passed specific quality tests or inspections.
https://docs.dmexpro.com/supplierPo.html,li,"Dimensional report- A report detailing the dimensions and measurements of products, often used for quality assurance."
